engine_id,cycle,op_mode,op1,op2,op3,vibration_index,thermal_index,efficiency_index,fuel_index,overall_HI,HI_smooth,HI_trend,risk
1,38,1,0.508694032,0.817636395,0.697565351,2.1422547580329887,2.9985951875354466,1.7217849087170827,3.282280271640205,5.226732784494546,4.733841907890074,0.14850692375273866,Later
1,39,1,0.569006947,0.861077355,0.717686283,3.3466794883804676,2.2314662296261467,2.248385935202823,3.2951547491955955,5.665067454732789,5.03079099817606,0.172741178558408,Later
1,40,1,0.609397515,0.853881599,0.713344944,2.1924337545941803,2.784633534090477,1.8374959615364934,2.477825298078102,4.698612487099134,5.3205880909858205,0.19713919431172752,Later
1,41,1,0.662487956,0.790129977,0.69569432,2.0367039242715723,2.3498855858319545,1.5342945162478774,2.7401697566324743,4.419583136382389,5.265227420392528,0.2137219894700649,Later
1,42,1,0.532256641,0.735044907,0.678864632,1.8943850688595372,1.583210297422371,1.6969274278296111,1.3420116128370145,3.2826525096775034,5.085130801256952,0.22226404693981464,Later
1,43,4,0.538639084,0.363607476,0.197036007,3.9924988082645165,2.2087019283277574,4.296157067539598,1.250226145866013,6.390496217585123,5.057161977332937,0.22585103238180196,Later
1,44,4,0.521196328,0.308897884,0.263059644,3.6633483094198467,2.8635020604942563,3.3954725792464795,1.0304503225436197,5.849002204669536,5.182358993336325,0.22588793324423528,Later
1,45,4,0.418458968,0.38356075,0.358087654,2.4727359367656203,2.8572307691065673,3.0703232053960403,0.7466411165331011,4.925702815171929,5.130806463559519,0.22026770748324834,Later
1,46,4,0.545732183,0.457478889,0.282495724,2.7862989160011953,2.6494336916739583,3.266827801062855,0.44888292343392927,5.065236450219703,5.1310137791861266,0.2100705773337828,Later
1,47,4,0.615289525,0.308838079,0.340446849,3.9232250801817714,2.312453423843078,2.254487328026271,0.5169581229275637,5.107748494229396,5.063083455426205,0.19667188184102313,Later
1,48,4,0.43196836,0.297587401,0.367029745,1.9712991675638316,2.9353164911681198,2.9666005717688635,1.2813449954562328,4.790059212698885,5.019416098246639,0.17831785878960063,Later
1,49,4,0.34938262,0.279483603,0.396734304,2.232717471166927,1.034290773587902,2.671105775567127,1.368338171298213,3.8809715440444674,4.841006507177807,0.15413407583854935,Later
1,50,4,0.549129819,0.32859927,0.319251531,3.0953911732204142,1.8701343652583031,2.2226632867547766,1.6497614992425416,4.554206204163518,4.826565878884245,0.1249172005666679,Later
1,51,4,0.384617593,0.468479738,0.3895775,2.547319640482462,1.1556351738994939,2.918048909082709,1.8228348290663134,4.43419285279716,4.828026850525722,0.09606851376007705,Later
1,52,4,0.397079155,0.390916322,0.324023154,3.749319361730669,1.4325332213533768,3.6434397800063167,2.2520032434670476,5.8698994152922355,5.086751541087196,0.07151613132566945,Later
1,53,4,0.549780783,0.389075917,0.32243958,3.3109501130590324,2.1044444157671167,2.9669770930708093,0.9958305556529308,5.018536491508053,4.9495555684794885,0.04911883363168082,Later
1,54,4,0.466502714,0.348402149,0.335040636,3.338167108269773,2.211242435444581,2.958301858931054,1.7421285394315402,5.274420772701194,4.892097425282654,0.027828002629513095,Later
1,55,4,0.504010562,0.447413203,0.346596066,3.089220281963829,1.4864456957429057,2.9032446372997667,2.485879111195615,5.134318565922634,4.912959000357724,0.011127378670437848,Later
1,56,4,0.51481861,0.385274154,0.25651124,3.336498860037324,2.198283895627808,3.5043425523611362,1.7792958469527236,5.604550576458304,4.966890412981585,-0.0011353587562327838,Later
1,57,4,0.552889933,0.265405072,0.241967352,3.9645125583520264,2.8860369746407066,3.8058015990056044,1.3667115954739117,6.355988958495812,5.091714459408226,-0.008565485976187849,Later
1,58,4,0.4354143,0.369434958,0.382615797,2.0857893586502687,2.379461385596133,2.734495579022877,0.900617222063898,4.2779587640106485,5.040504414539402,-0.012813389222809998,Later
1,59,5,0.290806599,0.493594566,0.472944321,1.927214870932374,2.0946872359516395,3.129601629842903,0.45266708674924644,4.25454881604889,5.077862141739844,-0.012300087432202587,Later
1,60,5,0.290375954,0.542431343,0.512734456,2.1506289588014154,1.5625628488678975,2.5898339364683154,2.682569219864704,4.579325825156571,5.08037410383915,-0.007245940572599347,Later
1,61,5,0.296498948,0.429605838,0.530550657,2.397668711516805,2.295703150447529,3.2897845163759247,2.0052606534348816,5.085550182385602,5.145509836797994,-0.0017741750528065933,Later
1,62,5,0.374106718,0.436642403,0.534618921,1.6791282861150039,1.9245273476715163,2.426989640036705,1.8007805214481734,3.9568126708804043,4.954201162356811,-0.0016989949834202587,Later
1,63,5,0.262724742,0.482760804,0.507741311,1.9628239646348802,1.094020358180505,2.3802040816853083,2.139985735386114,3.9108143497724153,4.843428948183247,-0.0034510014508019916,Later
1,64,5,0.298384203,0.522491272,0.509359843,2.116519884634858,2.0178917208843252,2.6144555332750756,1.0564429899900545,4.062387591779007,4.722225630091029,-0.004636285850049766,Later
1,65,5,0.350777122,0.446452421,0.483927797,1.8566360388461534,2.095428794483615,2.6664249755628058,0.2722487172290536,3.8758045265249597,4.596374226151261,-0.007741504891160545,Later
1,66,5,0.346246171,0.459627758,0.557096565,1.3809561611550516,2.1313522069714557,1.2234996764012935,1.2673437015790092,3.090762634897777,4.344995431995208,-0.013630918658579348,Later
1,67,5,0.286607437,0.479676128,0.543205853,1.9410237110526944,0.932046461722548,3.438176868845909,3.909374646405501,5.633875572028858,4.2727840933485135,-0.020442524560482216,Later
1,68,5,0.264914958,0.438764745,0.501580716,1.8783995706936643,1.4522318278128747,3.1117645197420862,2.1640127200330705,4.472515143371288,4.292239731284577,-0.026477257271280006,Later
1,69,5,0.336084207,0.465989347,0.567958029,1.8936483838504423,1.6560998138507637,2.3551576435719537,1.833835903958713,3.903625551179236,4.257147404797612,-0.03473680417890025,Later
1,70,2,0.332450568,0.357903285,0.767528588,2.0637812975196397,1.5247747879652274,1.9181889645668024,3.4135959733707146,4.681476024845676,4.267362424766523,-0.04220044853764463,Later
1,71,2,0.302745588,0.285250335,0.7900914,2.456156220785564,1.9602154970582855,1.5702250288275794,0.9071531619359754,3.628178837402878,4.12162529026825,-0.05088207653756219,Later
1,72,2,0.248351545,0.350287539,0.807882662,2.443436776602191,1.5876872890343245,1.7708405081352072,1.340289508224039,3.6637939734817597,4.092323420528386,-0.054834917998195475,Later
1,73,2,0.295394109,0.452463119,0.799811529,1.8193498577302258,1.3410850690713498,2.2666790985229808,2.599410257813454,4.123507110629962,4.113592696614139,-0.059154784224253486,Later
1,74,2,0.252948268,0.386822248,0.811019685,1.9409929231448702,1.492102295907307,1.6528989992638325,2.4352375980583516,3.82835213243436,4.0901891506796755,-0.06345913363539232,Later
1,75,2,0.297732206,0.408310572,0.778379495,1.8850333181288057,1.1781831082226804,2.498731536503479,2.3724170493325145,4.1004253431122955,4.1126512323384095,-0.06590732577036702,Later
1,76,2,0.27578041,0.278815726,0.795366691,1.711519688245584,1.0753882706799491,2.0549278631863417,1.8337123002343159,3.416282906742134,4.1452032595228445,-0.0658354699973387,Later
1,77,2,0.265373494,0.263929364,0.77587189,2.5124042801570687,1.5597496437770417,2.094966727859545,1.5438797499729868,3.9392187666375356,3.9757375789837126,-0.06497802674187926,Later
1,78,2,0.328762315,0.262492007,0.805137912,2.4813632896739657,1.5289401070918198,1.5083157206984412,1.957974114329855,3.8214526782504303,3.9106313324716266,-0.06418109165568738,Later
1,79,2,0.30063312,0.378812861,0.824852413,2.501968250739498,2.644144848731576,1.7359364879067796,1.6384538064186576,4.353085511978383,3.9555773285515414,-0.06045315479441035,Later
1,80,2,0.290555284,0.39983713,0.807823703,1.8607224307327768,0.7926348095811998,2.333558352669539,2.636740308599664,4.06059748631897,3.893489474698871,-0.05588487837880156,Later
1,81,2,0.29168739,0.296038493,0.799553555,2.3491507217083645,2.0416415556287792,2.4331539248107847,1.641609853921216,4.278075535715399,3.9584791445301226,-0.04757493025100487,Later
1,82,2,0.311618835,0.3882436,0.813481905,2.6624347953853014,0.7463306028678649,1.993433741614598,1.7657863345051201,3.8389253535055987,3.975992282532507,-0.04025044915830856,Later
1,83,2,0.331810483,0.501612433,0.827992483,2.5207747324760423,0.7626012216259794,2.4322238317562914,2.7106658288438874,4.4943617876780095,4.013077750237311,-0.03267421983373639,Later
1,84,2,0.285737656,0.389284583,0.813627487,2.294602006321714,2.03179542119437,3.0093008824689558,2.4300488959770155,4.935019801284447,4.12374451712232,-0.024182124880013547,Later
1,85,2,0.296386914,0.373534245,0.809234251,2.4615843390552588,1.147748657047343,2.2260674663639946,2.217774622600788,4.1533871815052805,4.129040700961619,-0.01670152598933651,Later
1,86,6,0.584003782,1.0,0.766183834,1.700556326026907,2.9691700962510303,4.300603611429944,5.447914488994073,7.738399484421653,4.561252358729571,-0.006312856519190803,Later
1,87,6,0.591958937,0.923356713,0.756998078,2.3178241870301415,1.8850336945801387,4.5085171374237465,4.299413520534634,6.909221692107152,4.858252651276532,0.0068532968557238685,Later
1,88,6,0.572962162,0.965014063,0.758380285,1.7129568994158106,2.3884840460427537,4.384644918747435,4.296111489047625,6.805935818627861,5.1567009653142755,0.023709788010727623,Later
1,89,6,0.487787949,0.899742109,0.732535222,2.354481440827312,0.8957599615472722,4.455765266266766,3.69468806656623,6.312727839944288,5.3526651981108655,0.041511737134791206,Later
1,90,6,0.541965174,0.899840188,0.779688633,2.1689428439656195,1.4376894626287182,3.772136440725125,4.103730003312725,6.151493909521394,5.561754840431108,0.060814575760212194,Later
1,91,6,0.544109283,0.885272463,0.792789881,2.6094783216531843,1.0987742125857272,4.585859804729528,4.459915658568619,6.99554427558005,5.833501714417574,0.07975194517506912,Later
1,92,6,0.591046564,0.918936601,0.70108452,2.021848973067011,1.7251185078009688,4.118795464762454,4.5925571719887825,6.717139614030881,6.121323140470102,0.09976413788478489,Later
1,93,6,0.560822333,0.946135395,0.703820516,1.9077233380221632,2.5018054214745638,4.138423069730769,4.110784114613084,6.627482949234126,6.334635256625713,0.12010834981621044,Later
1,94,6,0.567305226,0.938317555,0.761925,3.3225968667979324,1.286030213033696,4.450931610703959,5.221104776515406,7.730734178498616,6.61420669434713,0.14073699613264365,Later
1,95,6,0.584807169,0.952957783,0.763906561,1.6293538370217846,2.722123964901561,4.703444986218954,5.8566594033494175,8.153993310748934,7.014267307271496,0.16363994340626573,Later
1,96,6,0.58925307,0.87283689,0.765397242,1.738595158834289,2.2144278200555676,5.142727917186514,6.4719380926927785,8.732699285010074,7.1136972873303375,0.18411396589953086,Later
1,97,6,0.518094695,0.811017399,0.749075132,2.6450757490758257,2.769729799001826,4.588373176852275,3.5640805076914654,6.958711601524482,7.118646278272071,0.1975190135664471,Later
1,98,6,0.556949976,0.855866425,0.694250375,1.9945134736312582,2.551347255394097,4.051981070586207,4.709054705502454,7.0057978581962645,7.138632482228911,0.2054554065715961,Later
1,99,6,0.533874155,0.96473536,0.788146292,3.1328193556490085,1.7220917259958215,3.8392059846621986,4.257657672392025,6.756279188711569,7.18298761710564,0.20988098091570853,Later
1,100,6,0.532216807,0.962066337,0.729004753,2.754383325541876,2.435655762212901,4.638959842764551,4.871426588832871,7.666145832763293,7.334452809429829,0.2106367606328625,Later
1,101,6,0.638912144,0.942713682,0.717296946,1.972003166747311,2.489362225212613,4.648751024080035,6.686541028874267,8.741077610494088,7.5090061429212325,0.20973793112695716,Later
1,102,6,0.541090316,0.86935465,0.722826081,2.207664784345765,1.972327869141371,5.5578790247510215,4.017703708603793,7.4696601908874145,7.584258200606885,0.20485151590473252,Later
1,103,6,0.561936827,0.929597732,0.800836914,2.412477068455693,2.7355522803756713,5.167356207959198,6.446484357897293,9.031169505719735,7.824626856255446,0.19855853485015817,Later
1,104,6,0.602232885,0.948055886,0.736994558,2.8463753753808043,2.0295692997322408,5.490629542440062,5.931198329568894,8.806084868827135,7.932161925288298,0.18981748627992437,Later
1,105,6,0.535600358,0.860336002,0.707183642,3.2058165913094667,1.9859648159121872,5.304691255084659,4.924319045645457,8.16149395896575,7.9329119901099805,0.17544383340585998,Later
1,106,6,0.528773702,0.935891475,0.741916427,3.037820586074237,1.0401990986121898,5.835081588259666,4.497593466415424,8.036597054022286,7.863301767011201,0.16118003616785082,Later
1,107,6,0.507088708,0.912328661,0.732519484,2.4580835897934232,2.2583334541605535,5.752813974867829,6.600409159246691,9.370299601586636,8.104460567017416,0.15008535511558668,Later
1,108,6,0.516024965,0.952062745,0.718966414,2.502138176493665,2.68357273924532,6.140326261069392,7.841402936807975,10.613833648161574,8.465264146013947,0.14397583704395803,Later
1,109,6,0.573803553,1.0,0.706067788,2.9310339553193065,2.6744835541113248,5.830440214727742,5.8883527494458985,9.187521620538819,8.708388389196672,0.13945841156466074,Later
1,110,6,0.614563219,0.7524962,0.746242562,3.435649255081163,1.8285296193807556,4.860072795981592,4.305528077466658,7.570012284071047,8.698775034327449,0.1330588675620838,Later
1,111,5,0.332166314,0.484254171,0.513828646,4.673286602305522,4.027850833719296,6.498548051637384,2.7374454762314104,9.36952104009385,8.761619377287424,0.12713051640323836,Later
1,112,5,0.360851935,0.487696799,0.513182675,4.426466234012368,3.1323973448787874,5.111402797678145,4.185299139191407,8.546852279739227,8.869338586172606,0.12288237546257456,Later
1,113,5,0.433475491,0.422731312,0.51078116,3.2127692557079013,3.214110305523988,4.740696763233442,3.3912128799005856,7.391002769870477,8.705321912587682,0.11552687117585755,Later
1,114,5,0.352721691,0.494952581,0.53421464,3.6270917909825284,2.3153242632470783,5.589998800803682,3.8834986867202392,8.052711962248363,8.629984621929804,0.10794446339870942,Later
1,115,5,0.392139249,0.474232597,0.530914634,4.466857112640348,3.3116378730124905,5.267712942616379,4.298865847812055,8.783439251797063,8.692179151212935,0.10453605041300883,Later
1,116,5,0.339397396,0.460465256,0.53947398,4.40212005877988,4.267027213848702,5.479967162042798,3.3981166930761297,8.897382728222253,8.778257718632933,0.10140410259597979,Later
1,117,5,0.318757199,0.406616613,0.500031065,4.100849367546703,4.45847356722412,5.2007468595309145,3.9702576557162423,8.916594968632278,8.732887255337495,0.09519904887260339,Later
1,118,5,0.305056143,0.445220359,0.505085578,4.350823861785722,4.958386153114181,6.2457593466891606,2.866069427929343,9.52570865091646,8.624074755612984,0.08532767246817195,Later
1,119,5,0.373906484,0.457196179,0.492139514,4.728668741037078,4.377597816293078,6.113119532435497,5.09265723865039,10.238606295385017,8.729183223097603,0.07542444205460605,Later
1,120,5,0.308782223,0.444530365,0.509661211,4.0602299904682555,3.364636011013634,6.1090898848881645,5.317684903217266,9.66462596346363,8.938644591036862,0.06857996639116762,Later
1,121,5,0.359360883,0.449666552,0.501009905,4.752091023249668,4.31410852239521,6.6959742295637845,3.125964737711363,9.78783060032458,8.980475547059935,0.06267686261084517,Later
1,122,5,0.285749428,0.450416252,0.496400518,4.6298472619278,4.779582173716112,6.776476278431636,5.229997167501569,10.842204229228773,9.21001074200889,0.05902828748251612,Later
1,123,5,0.321320018,0.394713847,0.538455814,5.2889678978597345,4.611814854087693,6.301358526808954,4.765760926041718,10.567005922234957,9.527611057245338,0.06126741361381731,Later
1,124,5,0.259241491,0.443189227,0.504610131,5.291026753709058,4.089513847805178,6.543510239857662,4.659245081030253,10.452041838994045,9.767544044919905,0.06607119749964999,Later
1,125,5,0.257590395,0.508308433,0.505802765,4.712502338571926,4.003260276020949,6.9368040640745665,5.575253119489845,10.836810836143439,9.972881203354543,0.07106023937965596,Later
1,126,5,0.32946206,0.44287319,0.482792901,5.4333438803764045,3.3607681090516253,6.924124025803239,5.6379513870451525,10.979343212261476,10.181077251758467,0.0748567788597455,Later
1,127,5,0.253984436,0.446042272,0.514489471,5.328759785063046,4.781939765064137,7.46731008520698,4.670846435347852,11.350777730835997,10.424495527978838,0.08245311614346083,Later
1,128,5,0.322975619,0.410125621,0.520382221,4.581990929678661,4.759811898269252,5.670887867892695,4.331592278995192,9.724819333449151,10.444406596232106,0.09254202149771525,Later
1,129,5,0.337877108,0.443743662,0.515822406,5.1935097362604665,4.395173254542578,6.623037934807239,5.78742012089536,11.119755143874295,10.532521481081034,0.10475236070048878,Later
1,130,1,0.606749672,0.746001084,0.72153004,4.350289347968267,3.084465764562654,7.752533295053287,6.970511347977393,11.710198435850549,10.737078728319727,0.11699009919763273,Later
1,131,1,0.579703033,0.784197667,0.681284827,4.497634921781955,3.2588708353659253,7.285771799430345,7.255244988246357,11.68631719422674,10.926927387709942,0.12986712216288893,Later
1,132,1,0.658824773,0.791289428,0.721566357,5.234821089653343,2.940597562455219,7.303116596156481,6.51131188155733,11.479684677767192,10.990675432563783,0.14209955882586447,Later
1,133,1,0.54460339,0.921707105,0.700958676,4.789135314642077,4.112844844467114,7.999643801225088,6.042534566059787,11.84727119235134,11.118701959575422,0.1503812287032424,Later
1,134,1,0.594279463,1.0,0.754941037,4.422894402245458,3.671679304730558,7.82413048827007,8.243660999554166,12.736490426457694,11.347146818321786,0.15710771746662783,Later
1,135,1,0.695457128,0.860811126,0.755461158,5.876158783253398,2.1399370361226913,7.6289270455270435,7.3237323158984715,12.286014629060361,11.49206719761348,0.16280055805610663,Later
1,136,1,0.598817663,0.768045583,0.653841322,4.872923684839235,3.7609093751423948,8.759047702656877,5.811276360993515,12.18120167173838,11.61225304356117,0.16735911661252145,Later
1,137,1,0.612450414,0.824212357,0.684236838,5.256164755776875,4.282992284761075,8.77980398207253,6.690491649283273,12.954494483535038,11.772624718831075,0.16923067625996444,Later
1,138,1,0.559409286,0.746791898,0.748078538,5.840296305880121,2.8659149179963284,7.494582161868139,7.688522291826477,12.554069701518136,12.055549755637973,0.168854896266903,Later
1,139,1,0.655843502,0.763547631,0.714325515,5.549764119339417,4.146781775208301,8.120628960747574,7.328589657222669,12.94791573781627,12.238365815032171,0.16759026886453093,Later
1,140,1,0.49477694,0.803369411,0.768889555,6.277439052632786,4.406044833902892,9.236726363534505,7.416630490186921,14.111803353245298,12.478526306771645,0.16778682408314025,Later
1,141,1,0.617940586,0.69210152,0.703703863,6.149228586613429,3.185932331498025,8.470744479226745,7.108171831804055,13.047712284309124,12.614665815779883,0.16526558781014938,Later
1,142,1,0.58391158,0.950751798,0.691481739,6.097157302148431,3.785202091548974,8.551887042135446,7.396300474411197,13.391904820832178,12.805887830086382,0.16363538674641515,Later
1,143,1,0.614967117,0.714367062,0.714988299,6.684687670640168,4.138096611066493,8.503647653264647,7.367951518941305,13.72616573602663,12.993777284453909,0.16429672859756342,Later
1,144,1,0.717739157,0.774467999,0.729953488,6.733138752142219,4.041571565711454,8.378359313757366,6.512078090281942,13.201269788195434,13.040255220627685,0.16419817651942623,Later
1,145,1,0.589739432,0.796680596,0.711254034,6.254946301849605,3.8881825584099587,9.834974258942479,6.087353955720962,13.712217679968411,13.18287552571849,0.1644578528416177,Later
1,146,5,0.363892004,0.444679842,0.533981172,7.487737598653139,4.862536695865382,8.989397363625278,6.780019470311822,14.369704466128793,13.40172580515753,0.16630420862328005,Later
1,147,5,0.30323932,0.38529205,0.479895831,8.161663048145037,5.464697693382492,8.941206905440438,6.7067734234021,14.879571743510114,13.594233531155037,0.16990104071154552,Later
1,148,5,0.407747194,0.434890696,0.503588687,7.772776483485448,6.151668740486021,9.206197426915738,6.728239584802031,15.1090159020614,13.849728151209366,0.17269565791860703,Later
1,149,5,0.250615251,0.452112122,0.491685013,8.50828383227968,8.192036461356757,9.154104207597276,6.672519960390837,16.365222321135594,14.191458809541297,0.17664264503557792,Later
1,150,5,0.313670167,0.496764895,0.484190226,8.051964210151862,5.998266538266696,8.57986606033865,6.713278118214684,14.815381662701357,14.261816640486904,0.17932243389920965,Later
1,151,5,0.311392221,0.476057129,0.508963925,8.551602737884927,6.062065157615607,9.198553310206234,7.944114921802955,16.049949789743785,14.56204039103037,0.1839883861336576,Later
1,152,5,0.324936121,0.477486538,0.503659175,8.44466254929591,7.6372547687998225,11.19599575746096,7.955468129621879,17.840397420953092,15.00688965104246,0.19054954053015047,Later
1,153,5,0.291375782,0.472129744,0.536824727,8.812964282859227,6.375306961907513,11.246761285133527,6.27881694720375,16.85900530786945,15.320173608226744,0.19756823163099557,Later
1,154,5,0.311902361,0.404523436,0.504281584,8.857565237363909,7.069029700613394,10.190947464498088,7.297504871097691,16.89782916265182,15.689829545672382,0.2071567434445009,Later
1,155,5,0.358190493,0.428042594,0.508675634,8.82773366256183,7.836527810880535,9.379984924662288,7.616212164546705,16.891739243491546,16.007781702024694,0.2170452954693732,Later
1,156,5,0.242733967,0.448566458,0.504517884,8.291406222302404,6.73098836864934,10.31020559837741,5.984451729846966,16.00523737873978,16.17133499328579,0.22437744620856148,Later
1,157,5,0.324548443,0.433085449,0.497602302,8.855587491895886,7.323026122156926,10.517889833341572,7.751676380515873,17.400075708656363,16.42338538980042,0.2309867389139124,Later
1,158,5,0.325497663,0.43780487,0.504410284,9.849347603929775,7.199433482173609,11.163245349450422,7.1081900699702185,17.9996084260222,16.7124446421965,0.23919906186477605,Later
1,159,5,0.260964122,0.439467489,0.506497227,8.698847955167322,6.985984951892948,11.644428384389645,7.492086676869415,17.781957616305828,16.85411817171352,0.245319012285553,Later
