cycle,op_mode,op1,op2,op3,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,plant,temperature,humidity,rainfall,temp_gap,humidity_stress,temp_difference,temp_ratio,mechanical_power,mechanical_stress,torque_per_speed,tool_wear_squared,tool_wear_log,humidity_temp_interaction,rainfall_binary,cycle_squared
-0.17491749174917492,0.3333333333333333,-0.800033564103631,0.021765818919737303,-0.6092337413199755,0.0,1.0,0.0,-0.8640646029609691,1.4219030520646314,0.18269230769230768,0.0,0.6146171114991266,-0.8057553956834534,0.0,-0.6162646107933317,-0.8057553956834531,-1.3333333333333839,-1.4908276168366565,1.4933999417912813,1.493399941791281,1.51105936018814,0.20705128205128207,0.1454182340646186,-0.29680755419839555,0.0,-0.16167514898429683
0.5511551155115512,0.0,0.40943599634570194,-0.25995516080903924,-1.5169892701798113,0.0,-0.49999999999990524,-0.5000000000000474,0.029609690444145357,-0.14362657091561934,0.8365384615384616,0.0,-0.4569718134198056,0.575184297006839,0.0,0.4222830141755816,0.5751842970068387,0.26666666666658584,0.2762134555945893,-0.16798004693538404,-0.16798004693538435,-0.11448838323728999,1.239792899408284,0.5250638445118934,0.2938979738422585,0.0,0.7091761277132541
0.7557755775577558,0.0,-0.39138328606833933,-0.1676560397982174,-1.408926363245241,0.0,-0.8333333333333017,-1.0000000000000948,2.500672947510094,-1.4075403949730696,-0.5673076923076923,0.0,0.38413569468695374,-0.10764721556088469,-0.2,-0.44615767222083924,-0.1076472155608846,0.0,0.014290856338137653,-1.393096740680158,-1.393096740680158,-1.363485945144555,-0.41602564102564105,-0.7353352524730976,0.3474547183765836,-1.0,1.0496650572012702
0.31353135313531355,0.6666666666666666,0.22455144909969119,0.8884437694399109,0.21408317207941258,0.0,0.0,0.0,0.6433378196500673,-0.4093357271095153,0.019230769230769232,0.0,0.26340733349962586,0.38653521627142723,-0.2,-0.2661029594628186,0.3865352162714273,0.2666666666667374,0.24740034436360692,-0.2815607304825798,-0.28156073048258,-0.4566768529292376,0.020118343195266272,0.01653074136992709,0.7787916492314984,-1.0,0.3662295010657271
0.036303630363036306,0.3333333333333333,-0.7721668739383253,0.00796233623471482,-0.6364206977893215,1.0,0.0,-0.6666666666667614,0.05114401076716016,-0.050269299820466976,1.0576923076923077,0.0,-0.5437765028685461,0.5883293365307756,0.0,0.49888087540412995,0.5883293365307756,-0.8000000000000607,-0.8753695025517803,-0.01299012293828756,-0.012990122938287921,-0.04841496925306196,1.6923076923076923,0.6228272447634018,0.22198972488348673,0.0,0.03737657140371482
0.47194719471947194,0.0,0.39291997958784913,-0.05052601253045836,-1.1877449299443161,0.0,-0.1666666666666035,0.0,0.5087483176312247,-0.8186714542190304,0.5865384615384616,0.0,-0.48889997505612387,-0.21458388844479973,-0.2,0.48395921412584325,-0.21458388844479973,0.5333333333333232,0.5377848344711262,-1.011291754624461,-1.0112917546244617,-0.7261436699426003,0.7910749506903353,0.3990732047551564,-0.3758505853739692,-1.0,0.5885967201705163
-0.49174917491749176,-0.6666666666666666,-0.6137867295544486,-0.11937952544565943,0.44651778401535863,0.0,0.6666666666666983,0.49999999999995265,-0.49259757738896365,0.7755834829443443,-0.9711538461538461,0.0,-0.30231978049388886,-0.5726973976374459,-0.2,0.32777915941308017,-0.5726973976374455,-1.5158245029549379e-13,-0.07124383856071044,0.8739191782991999,0.8739191782992001,0.7921364214431593,-0.5030078895463511,-3.9372690996411808,-0.5575683753515565,-1.0,-0.37673452520770806
-0.570957095709571,0.3333333333333333,-0.6697848593439251,0.09237869677844944,-0.5115501586627001,1.0,0.8333333333333017,0.49999999999995265,1.0201884253028264,-0.8617594254937163,0.7692307692307693,0.0,-0.7363432277375906,-0.5361044497735148,-0.2,0.7605073364834632,-0.5361044497735146,-0.2666666666667374,-0.36093881675231804,-0.8804252920567212,-0.8804252920567209,-0.8423658117946757,1.1124260355029585,0.4929352605880304,-0.7826417551330029,-1.0,-0.41483970594632213
0.9405940594059405,-1.0,0.6756289228728596,0.9869771961569392,0.041177584484259816,1.0,-0.49999999999990524,0.0,1.2193808882907133,-0.718132854578097,0.17307692307692307,0.0,0.023946121227238555,-0.604671818101075,1.8,-0.02735637901019139,-0.6046718181010747,1.0666666666666464,1.1191382853121379,-0.5493061004947741,-0.5493061004947746,-0.7763945357045314,0.1952662721893491,0.13835340985798436,-0.39943490014349203,0.0,1.3931336726260386
0.8415841584158416,-1.0,0.43433409571689885,0.8875394361786243,0.022989712107441843,1.0,-0.49999999999990524,-0.8333333333333807,-0.180349932705249,0.21543985637342902,-0.20192307692307693,0.0,0.7582938388625586,0.13784527933208976,0.3,-0.8092514299925357,0.13784527933208968,-0.2666666666667374,-0.28573643088371437,0.257216223285698,0.2572162232856981,0.22718704173886578,-0.18742603550295858,-0.19624627309842954,0.9173163265575865,0.0,1.2048914698333986
0.1353135313531353,0.3333333333333333,-0.7860573391188772,0.04969301466300454,-0.6827775744289304,1.0,-0.33333333333330173,-1.0000000000000948,0.5464333781965006,-0.5026929982046677,-0.6634615384615384,0.0,-0.5657271139935147,-0.49880095923261397,0.0,0.500870430241239,-0.49880095923261375,-0.8000000000000607,-0.8569202347111827,-0.48037666198786444,-0.48037666198786455,-0.503944511414528,-0.45251479289940827,-0.9606697261525935,-0.652371349206464,0.0,0.14601548566705816
-0.8811881188118812,-0.6666666666666666,-0.6137272007518111,-0.25948891521109213,0.34220335816184916,1.0,0.8333333333333017,1.166666666666714,0.7671601615074024,-0.5888689407540395,-0.4423076923076923,0.0,-0.4370167123971067,-0.8999023003819169,-0.2,0.5018652076597905,-0.8999023003819167,0.8000000000000607,0.7599528604689023,-0.5228690266986447,-0.5228690266986449,-0.6088640609223489,-0.35384615384615387,-0.5104613178533084,-0.9060934645555206,-1.0,-0.5037735438688068
0.801980198019802,0.0,-0.2293388863631681,-0.18135687576844542,-1.3640942840514285,0.0,-0.49999999999990524,-1.0000000000000948,0.8748317631224765,-0.8761220825852782,-0.36538461538461536,0.0,0.0029932651534045978,-0.10658140154543035,-0.2,-0.06615269833374705,-0.1065814015454304,-0.5333333333334748,-0.5667113741229591,-0.9618659210056115,-0.9618659210056112,-0.8292608800525253,-0.30729783037475344,-0.3967851845574586,0.07051235532718554,-1.0,1.1323350297968593
-0.48514851485148514,-0.6666666666666666,-0.6540229140115661,-0.07523994956813564,0.38859177506228876,0.0,0.6666666666666983,0.49999999999995265,-0.47106325706594887,-0.2010771992818674,-0.9519230769230769,0.0,-0.7862309802943379,0.7272404298783197,-0.2,0.8102462074110932,0.7272404298783195,-1.5158245029549379e-13,-0.07124383856071044,-0.5158102985223095,-0.5158102985223096,-0.019577786847903518,-0.5028106508875739,-3.002013393005493,0.0902655520779495,-1.0,-0.3732763495584845
-0.41254125412541254,0.6666666666666666,0.35830210036690097,0.9439112853492134,0.33745171173565675,0.0,0.8333333333333017,0.49999999999995265,1.4185733512786003,-1.0700179533213643,-0.6538461538461539,0.0,-0.7792466949363933,0.7144506616928681,-0.2,0.8032827654812256,0.7144506616928676,-0.2666666666667374,-0.36093881675231804,-1.0985164144902868,-1.098516414490287,-1.0390442591631737,-0.4493096646942801,-0.9352557066356872,0.08806500427753246,-1.0,-0.33236547914219844
-0.1353135313531353,-1.0,0.36027484336386495,1.0204042965987088,0.025072488470877126,1.0,0.5,-0.3333333333334281,-0.2611036339165545,0.17953321364452418,0.2980769230769231,0.0,-0.7782489398852586,-0.8164135358379966,-0.2,0.752549117135044,-0.8164135358379966,-1.066666666666798,-1.183407628046628,0.15582989791369692,0.15582989791369647,0.22432652351350973,0.356163708086785,0.22591656356959797,-1.008393809597755,-1.0,-0.12774587846361304
-0.5313531353135313,-0.6666666666666666,-0.6347037015084342,0.03524611939317928,0.3613370233601603,0.0,0.8333333333333017,0.8333333333333807,-0.648721399730821,0.26570915619389546,0.9326923076923077,0.0,-1.006734846595161,-0.8856914468425262,-0.2,1.0499875652822719,-0.885691446842526,0.2666666666667374,0.19950702185838512,0.047694308439895514,0.0476943084398955,0.42740977334707575,1.4301282051282052,0.5689553394533399,-1.1676748578630483,-1.0,-0.396570098742877
-0.9075907590759076,-0.6666666666666666,-0.6661669614288965,-0.0802453646562937,0.1531918309397799,0.0,0.3333333333333965,1.0,0.28263795423956933,0.5529622980251342,-0.5673076923076923,0.0,-0.6515340483911201,0.6831867839062087,0.3,0.705794578463069,0.6831867839062084,1.3333333333332322,1.3502415924596984,1.06812998964769,1.06812998964769,0.340934443637868,-0.41602564102564105,-0.7353352524730976,0.1912017257597722,0.0,-0.5069054765322546
-0.9405940594059405,-0.6666666666666666,-0.6679458704996876,0.05764053502055537,0.28336574654708,-1.0,0.0,0.49999999999995265,1.5746971736204576,-1.2064631956912029,-0.7403846153846154,0.0,-0.9768021950611127,-0.5673683275601742,-0.2,1.0002486943546365,-0.5673683275601739,1.0666666666666464,1.089477729549822,-1.2928598532992928,-1.292859853299293,-1.1471342569616567,-0.47460552268244577,-1.1970194089979482,-0.9453874666500435,-1.0,-0.5098416634042368
0.0297029702970297,0.3333333333333333,-0.5145139949525028,0.004471736989342163,-0.6435197839151964,-1.0,0.0,-0.6666666666667614,-0.06191117092866756,0.20107719928186688,1.0096153846153846,0.0,0.5018707907208774,0.6043165467625903,-0.2,-0.5436458592389958,0.60431654676259,-0.8000000000000607,-0.8753695025517803,0.3062736472920052,0.30627364729200496,0.17900239672639492,1.5894970414201184,0.6025087043476136,1.236052611329893,-1.0,0.03048196963765279
0.46534653465346537,-0.6666666666666666,-0.5960752658424925,-0.1687175280099241,0.44272605753568467,0.0,0.0,0.0,0.42799461641991926,-0.45242369838420127,0.5673076923076923,0.0,-0.2843601895734598,0.7158717470468073,-0.2,0.28002984332255926,0.715871747046807,0.2666666666667374,0.24740034436360692,-0.4540795838445014,-0.45407958384450203,-0.44242593630816723,0.7593195266272189,0.3885631153222493,0.5807362073995272,-1.0,0.5788311801296272
-0.5577557755775577,0.3333333333333333,-0.47224677239129087,0.06364387092226627,-0.4273514866209566,0.0,0.6666666666666983,0.49999999999995265,0.2018842530282638,-0.5960502692998206,0.8461538461538461,0.0,-0.8690446495385387,-0.33040234479083425,1.8,0.8928127331509573,-0.33040234479083425,-1.5158245029549379e-13,-0.07124383856071044,-0.7855598168267414,-0.7855598168267413,-0.500928964336024,1.2583826429980276,0.5295562371591572,-0.7197123870153468,0.0,-0.40892383313758757
0.4521452145214521,-0.6666666666666666,-0.8239210273017628,-0.24660460265910347,0.31890621185215945,-1.0,0.0,-0.16666666666671404,1.8169582772543742,-1.1777378815080788,0.5,0.0,0.11673734098278853,-0.6920685673683279,-0.2,-0.12981845312111204,-0.6920685673683276,0.0,-0.033292117365379376,-1.1597681966717874,-1.159768196671788,-1.1563564322676256,0.6512820512820513,0.3507210439716837,-0.4342963117657989,-1.0,0.5594305972421593
-0.7623762376237624,-1.0,0.21690521994226167,0.8019121815733171,0.013529525185303795,0.0,0.6666666666666983,0.8333333333333807,-0.2718707940780619,-0.10771992818671451,0.028846153846153848,0.0,-0.8231479171863311,0.32720490274447095,0.3,0.8669485202685961,0.3272049027444709,0.5333333333333232,0.48938956559102836,-0.27464936615126173,-0.2746493661512617,-0.0023320144908759366,0.030325443786982247,0.024677276562133806,-0.22756204312006056,0.0,-0.48106703205881074
-0.900990099009901,-0.6666666666666666,-0.8410410637755513,-0.2796223066345469,0.3921600902271886,1.0,0.3333333333333965,1.0,-0.9609690444145357,0.42369838420107697,-0.5480769230769231,0.0,-0.4110750810675983,-0.6394884092725821,0.0,0.46605322059189574,-0.6394884092725819,1.3333333333332322,1.3502415924596984,0.07046202249509097,0.07046202249509063,0.685103945559257,-0.40754437869822485,-0.6966328410481891,-0.6764101224630319,0.0,-0.5061877419635478
-0.22112211221122113,0.3333333333333333,-0.5812510927899633,0.018591633232412766,-0.6256578763241978,0.0,0.5,-0.16666666666671404,-0.12113055181695828,0.0,0.04807692307692308,0.0,0.058867548016961466,-0.730082600586198,0.8,-0.07212136284506288,-0.7300826005861977,-0.8000000000000607,-0.9029970804062768,-0.03163901752524535,-0.03163901752524538,0.03927011942250255,0.05103550295857988,0.04074013859568506,-0.5031123783343596,0.0,-0.19928009047805473
0.5907590759075908,0.0,-0.17855783528455996,-0.30222324387461247,-1.2037220110056013,0.0,-0.6666666666666035,-0.6666666666667614,-0.7617765814266487,1.2998204667863547,0.9711538461538461,0.0,0.8081815914193059,0.4092725819344524,0.8,-0.8490425267346431,0.40927258193445226,0.26666666666658584,0.28583071777732383,1.4092478180940695,1.4092478180940693,1.3535455222267159,1.5090236686390532,0.585897320110094,1.2903281666110527,0.0,0.7718147809822089
0.7623762376237624,0.0,0.10285563988178197,-0.2523385003820413,-1.4115347856769622,-1.0,-0.8333333333333017,-1.0000000000000948,1.6716016150740243,-1.141831238779174,-0.5480769230769231,0.0,-0.30032427039161896,0.105515587529976,0.0,0.23625963690624513,0.10551558752997582,0.0,0.014290856338137653,-1.1417971757719105,-1.1417971757719105,-1.1168461617490266,-0.40754437869822485,-0.6966328410481891,0.03375670342612777,0.0,1.061344556092044
-0.5643564356435643,0.3333333333333333,-0.7563929948976444,0.006486954517021158,-0.6531450333499051,-1.0,0.6666666666666983,0.49999999999995265,-0.126514131897712,0.2441651705565528,0.7980769230769231,0.0,0.5826889498628083,-0.7641886490807355,-0.2,-0.5545884108430758,-0.7641886490807354,-1.5158245029549379e-13,-0.07124383856071044,0.3326223027811239,0.33262230278112387,0.2328260291860561,1.1664201183431953,0.5068533869117784,-0.2650002355009109,-1.0,-0.4119035190743399
-0.33993399339933994,0.6666666666666666,0.3462487475358018,0.9104925008617369,0.09945812882827385,0.0,0.6666666666666983,0.3333333333333333,2.6998654104979813,-1.4362657091561937,-0.40384615384615385,0.0,0.2524320279371408,0.7613464783728572,1.8,-0.23526485948768777,0.761346478372857,-0.2666666666667374,-0.35156054063639386,-1.394253546863545,-1.3942535468635453,-1.3967289810750967,-0.33136094674556216,-0.4517272426559695,1.1616549031332302,0.0,-0.2861912218887294
-0.5511551155115512,-0.6666666666666666,-0.4867542290570451,-0.1632783081533412,0.25152119295389824,0.0,0.8333333333333017,0.6666666666666666,-0.42799461641991926,1.795332136445242,0.8653846153846154,0.0,0.9518583187827386,-0.4501287858602009,0.8,-0.912708281522008,-0.4501287858602008,0.0,-0.08071589744705947,2.394714058879224,2.394714058879224,1.599866696806453,1.2958579881656804,0.5384705220782294,0.32592723473806995,0.0,-0.4059006481360651
-0.801980198019802,-1.0,0.32507358986215484,0.8783284660200865,0.07092211185823939,0.0,1.0,1.3333333333333333,1.660834454912517,-1.0915619389587072,-0.11538461538461539,0.0,-0.6774756797206288,0.0987654320987655,1.8,0.7515543397164867,0.0987654320987656,0.799999999999909,0.7502059772887842,-1.0527157314588655,-1.0527157314588655,-1.0833489591767862,-0.11242603550295859,-0.1065521885342353,-0.2721504809036615,0.0,-0.4902018356605333
0.2079207920792079,0.6666666666666666,0.24228394552340407,0.9457843464565079,0.21214543261212127,0.0,-0.33333333333330173,-0.6666666666667614,0.955585464333782,-0.7253141831238777,-0.40384615384615385,0.0,-0.5028685457720132,-0.7780442312816415,-0.2,0.4580950012434709,-0.7780442312816414,-0.2666666666667374,-0.2951587955450385,-0.6724285930068487,-0.6724285930068487,-0.7378279156081695,-0.33136094674556216,-0.4517272426559695,-0.8392643036815086,-1.0,0.2319043890556353
-0.0297029702970297,0.3333333333333333,-0.8134851770421779,0.03450921583119174,-0.6868069243900907,1.0,-0.1666666666666035,-0.5000000000000474,-0.594885598923284,0.5242369838420105,0.7692307692307693,0.0,-0.9149413818907459,0.5506705746513901,0.0,0.8788858492912277,0.55067057465139,-0.2666666666667374,-0.30457484283143726,0.4461956181360684,0.44619561813606823,0.6240483379198877,1.1124260355029585,0.4929352605880304,-0.15691131501861072,0.0,-0.029611988342250643
0.45874587458745875,-0.6666666666666666,-0.753857107830714,-0.34128400130372794,0.45833360525412686,0.0,0.0,0.0,-0.9986541049798116,0.3087971274685814,0.5480769230769231,0.0,-0.8311299575954104,-0.19220179412025953,0.3,0.8251678686893853,-0.19220179412025945,0.2666666666667374,0.24740034436360692,-0.10730298374945223,-0.10730298374945221,0.5993274255074239,0.7279585798816568,0.3779216463711821,-0.5980401946758259,0.0,0.5691091391535082
-0.25412541254125415,0.3333333333333333,-0.24844465756589795,0.08095023048475081,-0.5533607985666117,0.0,0.6666666666666983,0.0,1.0255720053835802,-0.8114901256732496,-0.057692307692307696,0.0,0.2464454976303316,0.09308109068300933,0.3,-0.2491917433474228,0.09308109068300914,-0.8000000000000607,-0.9121939447879467,-0.7916606800104627,-0.7916606800104631,-0.8087158926285248,-0.05798816568047337,-0.0516101304357244,0.4569084924186759,0.0,-0.22483579103049284
-0.8877887788778878,-0.6666666666666666,-0.5761622146057676,-0.36107368411188495,0.2872948867860858,-1.0,0.6666666666666983,1.0,-0.9878869448183042,0.9910233393177733,-0.49038461538461536,0.0,-0.15564978797705184,0.6657784883204547,0.0,0.21139020144243015,0.6657784883204543,0.799999999999909,0.7697062676667118,0.8135000018420483,0.813500001842048,1.1971134891911364,-0.3797337278106509,-0.5900806525139535,0.6626908655293777,0.0,-0.5046217756318239
0.16831683168316833,0.6666666666666666,0.2799703129342218,1.0586881158956736,0.2402582821482301,0.0,-0.33333333333330173,-0.6666666666667614,-0.288021534320323,0.6822262118491919,-0.5576923076923077,0.0,0.8510850586181086,0.391509015010214,1.8,-0.8918179557324055,0.3915090150102139,-0.2666666666667374,-0.2951587955450385,0.8805652877094869,0.8805652877094866,0.6364974407974656,-0.41183431952662725,-0.7157641277603738,1.306714027221631,0.0,0.18440341032667798
-0.37293729372937295,0.6666666666666666,0.2544377626912412,0.788015875538847,0.18874867187208524,1.0,1.0,0.6666666666666666,0.46029609690444145,-0.38779174147217266,-0.5192307692307693,0.0,0.024943876278373304,-0.5687894129141132,-0.2,0.011439940313358623,-0.5687894129141131,-0.2666666666667374,-0.3703108197740292,-0.334427509882588,-0.3344275098825886,-0.4020364969375306,-0.3940828402366864,-0.6416907829496779,-0.36389845223457384,-1.0,-0.30783200661185783
0.07590759075907591,0.3333333333333333,-0.6743221997780251,0.0700874233380246,-0.7562909660156493,1.0,0.16666666666669824,-0.5000000000000474,-0.26648721399730824,0.20825852782764795,-0.9230769230769231,0.0,-0.8371164879022204,-0.6746602717825742,0.3,0.8012932106441222,-0.6746602717825739,-0.8000000000000607,-0.8845848654831451,0.19508762622634307,0.1950876262263433,0.249044732617227,-0.5017751479289941,-2.4119327404915394,-0.9390000338541442,0.0,0.07965766236025926
0.9075907590759076,-1.0,0.792296632374886,0.877205852080219,-0.026175094761313765,0.0,-0.49999999999990524,-0.3333333333334281,-0.2772543741588156,0.3518850987432673,0.038461538461538464,0.0,-0.9568470940384138,-0.25508482103206326,-0.2,0.9306142750559555,-0.25508482103206315,0.5333333333331717,0.5571883988336481,0.400571771718668,0.4005717717186677,0.3676646201266209,0.04063116370808678,0.03274659224944793,-0.7277955400703876,-1.0,1.3292987950759059
-0.4389438943894389,0.6666666666666666,0.5493438581959882,1.0238675797922492,0.2156998995887289,-1.0,1.0,0.6666666666666666,-0.288021534320323,0.22980251346499064,-0.7788461538461539,0.0,0.43801446744824146,0.1293187672084555,0.8,-0.4003979109674217,0.1293187672084554,-0.2666666666667374,-0.3703108197740292,0.21397967115757993,0.21397967115757976,0.2733205759587411,-0.48328402366863904,-1.3454475687594822,0.6490724604040826,0.0,-0.3478511462003567
0.6105610561056105,0.0,0.3473823899382733,-0.22965938981248687,-1.1726715392661826,1.0,-0.8333333333333017,-0.8333333333333807,0.7402422611036339,-0.6678635547576303,1.0384615384615385,0.0,0.8351209777999498,0.15205613287148068,0.0,-0.885849291221084,0.1520561328714808,0.2666666666667374,0.2954544366650859,-0.6667108758201727,-0.6667108758201725,-0.6597655809082729,1.650887573964497,0.6147579290760876,0.9969388861065576,0.0,0.8037213449910827
-0.0627062706270627,-1.0,1.0515266812719781,0.7112819346547206,0.12370319740329647,-1.0,0.3333333333333965,-0.3333333333334281,-0.44414535666218036,0.7037701974865346,0.6057692307692307,0.0,-0.4170616113744079,0.044764188649080924,-0.2,0.39243969161900255,0.04476418864908093,-0.8000000000002122,-0.8937940560350559,0.8044002844122207,0.8044002844122208,0.7137945688563453,0.8232248520710059,0.40945511916902255,-0.10995337138811992,-1.0,-0.061475053286354345
0.33993399339933994,-0.6666666666666666,-0.8239522689436566,-0.08993375792872299,0.425073532782792,0.0,0.0,-0.16666666666671404,1.353970390309556,-0.5673249551166968,0.10576923076923077,0.0,0.1925667248690446,-0.09237054800603943,1.8,-0.2054215369311086,-0.09237054800603929,0.0,-0.033292117365379376,-0.22336674808519172,-0.2233667480851916,-0.6978099168664518,0.11553254437869823,0.08718655276271345,0.2234489493575262,0.0,0.40155074165905436
-0.18811881188118812,0.3333333333333333,-0.785636621003068,0.1524910269191979,-0.6387830265875433,0.0,0.8333333333333017,0.1666666666666193,1.278600269179004,-0.8114901256732496,0.14423076923076922,0.0,-0.5627338488401101,0.2035704769517721,1.8,0.5675205172842589,0.20357047695177197,-0.8000000000000607,-0.9213846553628352,-0.6898469994879112,-0.6898469994879113,-0.8481412496219963,0.16050295857988164,0.11680019709944162,-0.09849264920219195,0.0,-0.1726369133063639
-0.0891089108910891,-1.0,0.16134064429142997,0.7719592437179551,0.2561507501327352,0.0,0.6666666666666983,0.0,-1.1924629878869448,1.0843806104129257,0.5192307692307693,0.0,0.9219256672486899,0.09201527666755499,0.8,-0.9226560557075306,0.09201527666755496,-0.8000000000000607,-0.9121939447879467,0.7823620213898618,0.7823620213898616,1.3855099440404122,0.6816568047337278,0.36170579549166126,0.9916928865734663,0.0,-0.08618252207577537
-0.0033003300330033004,0.3333333333333333,-0.650747041207653,0.07653537831782044,-0.5332566274325993,1.0,0.0,-0.6666666666667614,0.5087483176312247,0.021543985637342698,0.8653846153846154,0.0,-0.7283611873285112,0.2785327293720581,-0.2,0.682914697836363,0.278532729372058,-0.8000000000000607,-0.8753695025517803,0.35424057884518356,0.35424057884518306,-0.1146911344762917,1.2958579881656804,0.5384705220782294,-0.18088255053654842,-1.0,-0.0033385532211057463
0.3333333333333333,-0.6666666666666666,-0.5765333253860456,-0.4371807918333373,0.36900048694019494,0.0,0.0,-0.16666666666671404,0.0026917900403768506,-0.2010771992818674,0.08653846153846154,0.0,0.7752556747318529,-0.38546940225597315,0.8,-0.7863715493658298,-0.3854694022559731,0.0,-0.033292117365379376,-0.2700663505712191,-0.27006635057121936,-0.15174376224710526,0.09363905325443787,0.07198424822584994,0.2951011461489659,0.0,0.3926551829135674
